庄心妍,#genre#
好春天,http://em.21dtv.com/songs/60019976.mkv
化蝶,http://em.21dtv.com/songs/60021593.mkv
花儿娇媚蝶儿采,http://em.21dtv.com/songs/60021337.mkv
好姑娘,http://em.21dtv.com/songs/60020010.mkv
好姑娘(演唱会),http://em.21dtv.com/songs/60020007.mkv
花好月圆,http://vd3.bdstatic.com/mda-jepfhjwcthgci13y/mda-jepfhjwcthgci13y.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
欢聚一堂_欢聚,http://em.21dtv.com/songs/60087474.mkv
花开富贵,http://em.21dtv.com/songs/60021425.mkv
厚脸皮,http://em.21dtv.com/songs/60060751.mkv
欢乐新春,http://em.21dtv.com/songs/60021764.mkv
怀念的人,http://em.21dtv.com/songs/60021656.mkv
回娘家,http://em.21dtv.com/songs/60022170.mkv
好朋友,http://em.21dtv.com/songs/60020124.mkv
好人好梦,http://em.21dtv.com/songs/60020140.mkv
好人一生平安,http://em.21dtv.com/songs/60020148.mkv
回首情难了,http://em.21dtv.com/songs/60022180.mkv
好事样样来,http://em.21dtv.com/songs/60087456.mkv
回头情难了,http://em.21dtv.com/songs/60022186.mkv
花心,http://em.21dtv.com/songs/60021511.mkv
欢喜过新年,http://em.21dtv.com/songs/60021780.mkv
贺新年,http://em.21dtv.com/songs/60020479.mkv
海韵,http://em.21dtv.com/songs/60019830.mkv
坏一点,http://em.21dtv.com/songs/60021729.mkv
好运来,http://em.21dtv.com/songs/60086589.mkv
花月良宵,http://em.21dtv.com/songs/60021550.mkv
好预兆,http://em.21dtv.com/songs/60020263.mkv
久别的人,http://em.21dtv.com/songs/60117592.mkv
九百九十九朵玫瑰,http://em.21dtv.com/songs/60024300.mkv
金包银,http://em.21dtv.com/songs/60024037.mkv
酒场浪子(演唱会),http://em.21dtv.com/songs/60024388.mkv
家和万事兴,http://em.21dtv.com/songs/60165889.mkv
绝口不提爱你,http://em.21dtv.com/songs/60119322.mkv
家里还剩下什么,http://em.21dtv.com/songs/60132466.mkv
角落之歌,http://em.21dtv.com/songs/60086627.mkv
姐妹情手足情,http://em.21dtv.com/songs/60087457.mkv
几年几月几天,http://em.21dtv.com/songs/60123751.mkv
旧情也绵绵,http://vd3.bdstatic.com/mda-jfje0s0z33b0c9vf/mda-jfje0s0z33b0c9vf.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
家乡美_草原小姐妹,http://em.21dtv.com/songs/60087458.mkv
九月九的酒,http://em.21dtv.com/songs/60024360.mkv
金玉满堂,http://em.21dtv.com/songs/60024098.mkv
九寨沟的春天,http://em.21dtv.com/songs/60086641.mkv
祭祖先,http://em.21dtv.com/songs/60022793.mkv
看不见温柔,http://em.21dtv.com/songs/60087483.mkv
康定情歌,http://em.21dtv.com/songs/60025170.mkv
康定情歌+情人桥,http://em.21dtv.com/songs/60087461.mkv
哭得像小孩,http://em.21dtv.com/songs/60067169.mkv
苦乐年华,http://em.21dtv.com/songs/60025623.mkv
开门红_这个日子真好,http://em.21dtv.com/songs/60087462.mkv
困兽犹爱,http://em.21dtv.com/songs/60094093.mkv
渴望,http://em.21dtv.com/songs/60025370.mkv
开心又一年,http://em.21dtv.com/songs/60025039.mkv
柳暗花明,http://em.21dtv.com/songs/60027760.mkv
路边的野花不要采,http://em.21dtv.com/songs/60027926.mkv
鲁冰花,http://em.21dtv.com/songs/60027905.mkv
良辰美景,http://em.21dtv.com/songs/60027165.mkv
龙灯舞起来,http://em.21dtv.com/songs/60087494.mkv
泷观桥的呼声,http://em.21dtv.com/songs/60027825.mkv
兰花草,http://em.21dtv.com/songs/60026035.mkv
留乎天安排,http://em.21dtv.com/songs/60065251.mkv
离家的孩子,http://em.21dtv.com/songs/60026703.mkv
浪迹天崖,http://em.21dtv.com/songs/60026223.mkv
流浪的心情,http://em.21dtv.com/songs/60027652.mkv
流浪儿,http://em.21dtv.com/songs/60061933.mkv
流浪歌,http://em.21dtv.com/songs/60027659.mkv
老婆有交代,http://em.21dtv.com/songs/60089699.mkv
浪人情歌,http://vd3.bdstatic.com/mda-jetdgjum2nxdvtmu/mda-jetdgjum2nxdvtmu.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
来生缘,http://em.21dtv.com/songs/60026001.mkv
离水之鱼,http://em.21dtv.com/songs/60026786.mkv
留下了我,http://em.21dtv.com/songs/60087482.mkv
流星雨,http://em.21dtv.com/songs/60027740.mkv
浪子心情,http://em.21dtv.com/songs/60087477.mkv
弥渡山歌_上山岗,http://em.21dtv.com/songs/60087463.mkv
莫辜负好时光,http://em.21dtv.com/songs/60030424.mkv
玫瑰玫瑰我爱你,http://em.21dtv.com/songs/60028948.mkv
梅花三弄,http://em.21dtv.com/songs/60028985.mkv
满江对唱,http://em.21dtv.com/songs/60028511.mkv
美酒加咖啡,http://em.21dtv.com/songs/60029134.mkv
梦里,http://em.21dtv.com/songs/60029587.mkv
梦里的依恋(演唱会),http://em.21dtv.com/songs/60029591.mkv
马兰山歌,http://em.21dtv.com/songs/60028365.mkv
妈妈的吻,http://em.21dtv.com/songs/60028239.mkv
妹妹你真美,http://em.21dtv.com/songs/60029375.mkv
濛濛细雨忆当年,http://em.21dtv.com/songs/60089180.mkv
妈妈在那里,http://em.21dtv.com/songs/60028310.mkv
美人鱼,http://em.21dtv.com/songs/60029342.mkv
免失志,http://em.21dtv.com/songs/60030012.mkv
卖糖歌,http://em.21dtv.com/songs/60028485.mkv
明天会更好,http://em.21dtv.com/songs/60030193.mkv
梦驼铃,http://em.21dtv.com/songs/60165406.mkv
卖汤圆,http://em.21dtv.com/songs/60028483.mkv
梦醒十分,http://em.21dtv.com/songs/60029724.mkv
梦想在前方,http://em.21dtv.com/songs/60064553.mkv
明月,http://em.21dtv.com/songs/60064570.mkv
牧羊女之恋,http://em.21dtv.com/songs/60087481.mkv
女孩的心思你别猜,http://em.21dtv.com/songs/60032865.mkv
农家的小女孩,http://em.21dtv.com/songs/60032748.mkv
你究竟有几个好姐妹,http://em.21dtv.com/songs/60087450.mkv
你究竟有几个好妹妹,http://em.21dtv.com/songs/60031828.mkv
那鲁湾情歌,http://em.21dtv.com/songs/60030724.mkv
牛郎织女情,http://em.21dtv.com/songs/60089183.mkv
难念的经,http://em.21dtv.com/songs/60031223.mkv
你那里下雪了吗,http://em.21dtv.com/songs/60031933.mkv
南屏晚钟,http://em.21dtv.com/songs/60031135.mkv
年青人的心声,http://em.21dtv.com/songs/60032647.mkv
你情我愿,http://em.21dtv.com/songs/60031950.mkv
女人何苦为难女人,http://em.21dtv.com/songs/60032934.mkv
内山姑娘要出嫁,http://em.21dtv.com/songs/60031326.mkv
难忘的初恋情人,http://em.21dtv.com/songs/60031251.mkv
难忘今宵,http://em.21dtv.com/songs/60031275.mkv
那无你是要按怎,http://em.21dtv.com/songs/60030785.mkv
男性的本领,http://vd3.bdstatic.com/mda-jesk2p0h96hjvbsd/mda-jesk2p0h96hjvbsd.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
你怎么说,http://em.21dtv.com/songs/60032509.mkv
骗阿财,http://em.21dtv.com/songs/60033439.mkv
配成双,http://em.21dtv.com/songs/60033287.mkv
萍聚,http://em.21dtv.com/songs/60149615.mkv
朋友的心,http://em.21dtv.com/songs/60033330.mkv
盼着过年好回家,http://em.21dtv.com/songs/60033172.mkv
亲爱的你,http://em.21dtv.com/songs/60108358.mkv
情比海更深,http://em.21dtv.com/songs/60034925.mkv
祈祷,http://em.21dtv.com/songs/60033966.mkv
秋风扫落叶,http://em.21dtv.com/songs/60066841.mkv
俏姑娘,http://em.21dtv.com/songs/60034448.mkv
勤俭卡有底,http://em.21dtv.com/songs/60058594.mkv
请你不通放舍我,http://em.21dtv.com/songs/60070267.mkv
千年等一回,http://em.21dtv.com/songs/60034121.mkv
欺骗我的心,http://em.21dtv.com/songs/60087475.mkv
轻轻地告诉你,http://em.21dtv.com/songs/60034806.mkv
悄悄话,http://em.21dtv.com/songs/60034418.mkv
青青河边草,http://em.21dtv.com/songs/60034774.mkv
情人拜年,http://em.21dtv.com/songs/60092381.mkv
牵手,http://em.21dtv.com/songs/60034231.mkv
情深路迢迢(演唱会),http://em.21dtv.com/songs/60035292.mkv
恰似你的温柔,http://em.21dtv.com/songs/60034050.mkv
前世情,http://em.21dtv.com/songs/60034294.mkv
情深似海,http://em.21dtv.com/songs/60035305.mkv
情网,http://em.21dtv.com/songs/60035371.mkv
千言万语,http://em.21dtv.com/songs/60034177.mkv
人海的苍桑,http://em.21dtv.com/songs/60036320.mkv
人海的沧桑(演唱会),http://em.21dtv.com/songs/60036319.mkv
人间第一情,http://em.21dtv.com/songs/60064794.mkv
日进千乡万里财,http://em.21dtv.com/songs/60077384.mkv
如梦初醒,http://em.21dtv.com/songs/60037021.mkv
认真爱一个人,http://em.21dtv.com/songs/60094451.mkv
十八姑娘一蕊花,http://em.21dtv.com/songs/60038910.mkv
三百六十五个祝福,http://em.21dtv.com/songs/60037167.mkv
十八相送,http://em.21dtv.com/songs/60038925.mkv
山不转水转,http://em.21dtv.com/songs/60037587.mkv
送大哥,http://em.21dtv.com/songs/60040742.mkv
山地情歌,http://em.21dtv.com/songs/60037604.mkv
谁的眼泪在飞,http://em.21dtv.com/songs/60039966.mkv
山歌恋,http://em.21dtv.com/songs/60037630.mkv
傻瓜与野丫头,http://em.21dtv.com/songs/60037520.mkv
上花轿,http://em.21dtv.com/songs/60038039.mkv
珊瑚颂,http://em.21dtv.com/songs/60037713.mkv
烧酒店,http://em.21dtv.com/songs/60087478.mkv
烧酒话,http://em.21dtv.com/songs/60038090.mkv
算了吧,http://em.21dtv.com/songs/60040895.mkv
山路十八弯,http://em.21dtv.com/songs/60037660.mkv
三年,http://em.21dtv.com/songs/60037266.mkv
少女的恋梦,http://em.21dtv.com/songs/60038163.mkv
思念故乡的情人,http://em.21dtv.com/songs/60040531.mkv
送你一个大年糕,http://em.21dtv.com/songs/60087490.mkv
山前山后百花开,http://em.21dtv.com/songs/60037667.mkv
撒情网,http://em.21dtv.com/songs/60087467.mkv
生日歌,http://em.21dtv.com/songs/60089184.mkv
生日快乐,http://em.21dtv.com/songs/60038615.mkv
守岁,http://em.21dtv.com/songs/60039689.mkv
傻傻的爱,http://em.21dtv.com/songs/60132465.mkv
受伤的爱情,http://em.21dtv.com/songs/60039723.mkv
伸手等你牵,http://em.21dtv.com/songs/60038245.mkv
事事如愿,http://em.21dtv.com/songs/60086831.mkv
声声叹,http://em.21dtv.com/songs/60038651.mkv
声声祝福,http://em.21dtv.com/songs/60038652.mkv
十五的月亮,http://em.21dtv.com/songs/60039029.mkv
伤心也好,http://em.21dtv.com/songs/60037969.mkv
三月里的小雨,http://em.21dtv.com/songs/60037366.mkv
所以我离开,http://em.21dtv.com/songs/60116648.mkv
踏红尘,http://em.21dtv.com/songs/60087488.mkv
桃花岛,http://em.21dtv.com/songs/60041565.mkv
This Is How We Roll,http://em.21dtv.com/songs/60163624.mkv
桃花乡,http://em.21dtv.com/songs/60041590.mkv
踏浪,http://em.21dtv.com/songs/60041201.mkv
天亮好开船,http://em.21dtv.com/songs/60089178.mkv
童年,http://em.21dtv.com/songs/60042755.mkv
太平年,http://em.21dtv.com/songs/60041343.mkv
天使快醒来,http://em.21dtv.com/songs/60042059.mkv
涛声依旧,http://em.21dtv.com/songs/60041530.mkv
天使在夜里哭,http://em.21dtv.com/songs/60042078.mkv
他乡,http://em.21dtv.com/songs/60109201.mkv
天涯流星泪,http://em.21dtv.com/songs/60087455.mkv
探狱情歌,http://em.21dtv.com/songs/60061259.mkv
同一首歌,http://vd3.bdstatic.com/mda-jf1j2af0dji6ju83/mda-jf1j2af0dji6ju83.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
天真,http://em.21dtv.com/songs/60042313.mkv
踏着夕阳归去,http://em.21dtv.com/songs/60041212.mkv
我爱那鲁湾,http://em.21dtv.com/songs/60044593.mkv
我爱你中国,http://em.21dtv.com/songs/60103950.mkv
忘不掉你的美,http://em.21dtv.com/songs/60132467.mkv
舞伴嘛是有知己,http://em.21dtv.com/songs/60068829.mkv
我不想说,http://em.21dtv.com/songs/60044880.mkv
无底洞,http://em.21dtv.com/songs/60129057.mkv
我的眼泪不为你说谎,http://em.21dtv.com/songs/60045321.mkv
婉君,http://em.21dtv.com/songs/60043255.mkv
无聊的爱情,http://vd3.bdstatic.com/mda-jfkhu7bksxcqjq2z/mda-jfkhu7bksxcqjq2z.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
雾里看花,http://em.21dtv.com/songs/60047847.mkv
外貌协会,http://em.21dtv.com/songs/60064990.mkv
为你,http://em.21dtv.com/songs/60043943.mkv
蜗牛与黄鹂鸟,http://em.21dtv.com/songs/60044526.mkv
外婆的澎湖湾,http://em.21dtv.com/songs/60043080.mkv
外婆的彭湖湾(儿歌),http://em.21dtv.com/songs/60090760.mkv
外婆家(演唱会),http://em.21dtv.com/songs/60043081.mkv
无情的班机,http://em.21dtv.com/songs/60047316.mkv
舞狮,http://em.21dtv.com/songs/60047804.mkv
为什么春天要迟到,http://em.21dtv.com/songs/60044068.mkv
万事胜胜意,http://em.21dtv.com/songs/60043307.mkv
往事只能回味,http://em.21dtv.com/songs/60043466.mkv
我为我强,http://em.21dtv.com/songs/60155791.mkv
望星空,http://em.21dtv.com/songs/60043718.mkv
问心无愧,http://em.21dtv.com/songs/60044503.mkv
无言的结局,http://em.21dtv.com/songs/60047521.mkv
望一望,http://em.21dtv.com/songs/60043722.mkv
望月想爱人,http://em.21dtv.com/songs/60043731.mkv
我又想说,http://em.21dtv.com/songs/60089179.mkv
我有一段情,http://em.21dtv.com/songs/60046708.mkv
我有一个秘密,http://em.21dtv.com/songs/60087465.mkv
伪装,http://em.21dtv.com/songs/60044207.mkv
王昭君,http://em.21dtv.com/songs/60043366.mkv
为自己的爱找个借口,http://em.21dtv.com/songs/60132464.mkv
我在思念你,http://em.21dtv.com/songs/60087464.mkv
性别(现场版),http://em.21dtv.com/songs/60143384.mkv
小草,http://em.21dtv.com/songs/60049502.mkv
小城故事,http://em.21dtv.com/songs/60049515.mkv
新春喜事一椿椿,http://em.21dtv.com/songs/60087011.mkv
向大家拜年,http://em.21dtv.com/songs/60049314.mkv
香格里拉,http://em.21dtv.com/songs/60048927.mkv
心挂意无处用,http://vd3.bdstatic.com/mda-jfkgx7x5gki9xpgs/mda-jfkgx7x5gki9xpgs.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
绣荷包,http://em.21dtv.com/songs/60051526.mkv
杏花溪之恋,http://em.21dtv.com/songs/60051196.mkv
乡间的小路,http://em.21dtv.com/songs/60048569.mkv
心惊惊,http://em.21dtv.com/songs/60050318.mkv
新恋情,http://em.21dtv.com/songs/60050865.mkv
喜乐扬起新年到,http://em.21dtv.com/songs/60048156.mkv
新年好(演唱会),http://em.21dtv.com/songs/60050876.mkv
新年颂,http://em.21dtv.com/songs/60050900.mkv
新年行大运,http://em.21dtv.com/songs/60050874.mkv
新年新喜新气象,http://em.21dtv.com/songs/60050902.mkv
新年喜洋洋,http://em.21dtv.com/songs/60050901.mkv
心锁等你合,http://em.21dtv.com/songs/60050571.mkv
心上人,http://em.21dtv.com/songs/60050470.mkv
潇洒走一回,http://em.21dtv.com/songs/60049469.mkv
心太软,http://em.21dtv.com/songs/60050576.mkv
信天游,http://em.21dtv.com/songs/60051011.mkv
消息,http://em.21dtv.com/songs/60049446.mkv
喜相逢,http://em.21dtv.com/songs/60087454.mkv
嘻嘻哈哈过新年,http://em.21dtv.com/songs/60078511.mkv
嘻嘻哈哈接财神,http://em.21dtv.com/songs/60048056.mkv
谢谢你的爱,http://em.21dtv.com/songs/60050055.mkv
谢谢你一直爱着我,http://em.21dtv.com/songs/60065225.mkv
小小幸福,http://em.21dtv.com/songs/60065220.mkv
心相印手牵手,http://em.21dtv.com/songs/60065244.mkv
星星知我心,http://em.21dtv.com/songs/60051134.mkv
心雨,http://em.21dtv.com/songs/60048878.mkv
星夜的别离,http://em.21dtv.com/songs/60087468.mkv
星夜的离别,http://em.21dtv.com/songs/60051141.mkv
心有千千结,http://em.21dtv.com/songs/60050681.mkv
逍遥说,http://em.21dtv.com/songs/60157233.mkv
星语心愿,http://em.21dtv.com/songs/60051153.mkv
星语心愿_不该欺骗我,http://em.21dtv.com/songs/60087469.mkv
校园中的喜悦,http://em.21dtv.com/songs/60049910.mkv
夏之旅,http://em.21dtv.com/songs/60048433.mkv
一把小雨伞,http://em.21dtv.com/songs/60052718.mkv
迎春花,http://em.21dtv.com/songs/60092382.mkv
迎春花开幸福年,http://em.21dtv.com/songs/60054497.mkv
迎春接福,http://em.21dtv.com/songs/60054501.mkv
有多少爱可以重来,http://em.21dtv.com/songs/60055115.mkv
一对一,http://em.21dtv.com/songs/60052891.mkv
雨达之歌,http://em.21dtv.com/songs/60087493.mkv
月儿弯弯照九州,http://em.21dtv.com/songs/60056294.mkv
远方的客人请你留下来(无原唱),http://em.21dtv.com/songs/60056135.mkv
雨过天晴,http://em.21dtv.com/songs/60109203.mkv
永恒爱人,http://em.21dtv.com/songs/60121676.mkv
迎接财神吉星照,http://em.21dtv.com/songs/60054503.mkv
有酒矸通卖无,http://em.21dtv.com/songs/60055154.mkv
愿嫁汉家郎,http://em.21dtv.com/songs/60056203.mkv
一剪梅,http://em.21dtv.com/songs/60053166.mkv
又见茉莉花,http://em.21dtv.com/songs/60055444.mkv
又见桃花红,http://em.21dtv.com/songs/60087452.mkv
依靠,http://em.21dtv.com/songs/60053978.mkv
一颗情泪,http://em.21dtv.com/songs/60053231.mkv
月亮船,http://em.21dtv.com/songs/60056381.mkv
夜来香,http://vd3.bdstatic.com/mda-jfai9k0sxf0nisvq/mda-jfai9k0sxf0nisvq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
一帘幽梦,http://em.21dtv.com/songs/60053263.mkv
月亮走我也走,http://em.21dtv.com/songs/60056455.mkv
圆满,http://em.21dtv.com/songs/60109202.mkv
月满西楼,http://em.21dtv.com/songs/60056466.mkv
一年更比一年好(演唱会),http://em.21dtv.com/songs/60053322.mkv
月娘可比阮心肝,http://em.21dtv.com/songs/60056479.mkv
YOU,http://em.21dtv.com/songs/60123750.mkv
用情,http://em.21dtv.com/songs/60054881.mkv
有洒矸通卖无,http://em.21dtv.com/songs/60087472.mkv
远山含笑,http://em.21dtv.com/songs/60056159.mkv
忆童年,http://em.21dtv.com/songs/60054129.mkv
夜舞,http://em.21dtv.com/songs/60052661.mkv
月下对口,http://em.21dtv.com/songs/60056507.mkv
一想到你呀,http://em.21dtv.com/songs/60053784.mkv
用心良苦,http://em.21dtv.com/songs/60054922.mkv
原乡情歌+碧蓝村的姑娘,http://em.21dtv.com/songs/60056018.mkv
愈想心肝愈无甘,http://em.21dtv.com/songs/60055881.mkv
永远的祝福,http://em.21dtv.com/songs/60087476.mkv
一月思念,http://em.21dtv.com/songs/60087448.mkv
永远是朋友,http://em.21dtv.com/songs/60054784.mkv
永远在我心中,http://em.21dtv.com/songs/60103951.mkv
鸭子,http://em.21dtv.com/songs/60051873.mkv
用字的人,http://em.21dtv.com/songs/60135054.mkv
雨中即景,http://em.21dtv.com/songs/60055755.mkv
真的好想你,http://em.21dtv.com/songs/60058099.mkv
朱大嫂送鸡蛋+刮地风,http://em.21dtv.com/songs/60059199.mkv
重返故里,http://em.21dtv.com/songs/60059097.mkv
走过的咖啡屋,http://em.21dtv.com/songs/60087487.mkv
烛光里的妈妈,http://em.21dtv.com/songs/60059252.mkv
中国人,http://em.21dtv.com/songs/60058909.mkv
再会啦心爱的无缘的人,http://em.21dtv.com/songs/60056788.mkv
中华民谣,http://em.21dtv.com/songs/60058952.mkv
祝酒歌,http://em.21dtv.com/songs/60059352.mkv
再见蓝天,http://em.21dtv.com/songs/60134956.mkv
在路上,http://em.21dtv.com/songs/60111055.mkv
祖母的话,http://em.21dtv.com/songs/60065453.mkv
祝你今年赚大钱,http://em.21dtv.com/songs/60059366.mkv
祝你平安,http://em.21dtv.com/songs/60059376.mkv
捉泥鳅,http://em.21dtv.com/songs/60059589.mkv
赞洒歌,http://em.21dtv.com/songs/60087484.mkv
浊水溪的恋情,http://em.21dtv.com/songs/60061966.mkv
在水一方,http://em.21dtv.com/songs/60057146.mkv
知心爱人,http://em.21dtv.com/songs/60058676.mkv
长兴村之恋,http://em.21dtv.com/songs/60087492.mkv
长相依,http://em.21dtv.com/songs/60057610.mkv
真心真意过一生,http://em.21dtv.com/songs/60058274.mkv
真心真意谢谢你,http://em.21dtv.com/songs/60058276.mkv
追缘,http://em.21dtv.com/songs/60059553.mkv
正月初一过新年,http://em.21dtv.com/songs/60058359.mkv
只有分离,http://em.21dtv.com/songs/60058582.mkv
祝愿歌,http://em.21dtv.com/songs/60070263.mkv
找一个字代替,http://em.21dtv.com/songs/60057715.mkv
在雨中,http://em.21dtv.com/songs/60057204.mkv
找一字代替,http://em.21dtv.com/songs/60087466.mkv
